"location_code"|"location_region_code"|"location_name_th"|"province_name_th"|"province_name_en"|"province_abbr_name_th"|"province_abbr_name_en"|"district_name_th"|"district_name_en"|"sub_district_name_th"|"sub_district_name_en"|"post_code"|"last_upd_date"
"0103801865"|"104900003 "|"จังหวัดนครราชสีมา อำเภอประทาย ตำบลโคกกลาง"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอประทาย"|"PRATHAI"|"ตำบลโคกกลาง"|"KHOK KLANG"|"30180"|"2020-10-29 12:02:36"
"0103801866"|"104900003 "|"จังหวัดนครราชสีมา อำเภอประทาย ตำบลเมืองโดน"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอประทาย"|"PRATHAI"|"ตำบลเมืองโดน"|"MUEANG DON"|"30180"|"2020-10-29 12:02:36"
"0103801867"|"104900003 "|"จังหวัดนครราชสีมา อำเภอปักธงชัย"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอปักธงชัย"|"PAK THONG CHAI"||||"2020-10-29 12:02:36"
"0103801868"|"104900003 "|"จังหวัดนครราชสีมา อำเภอปักธงชัย ตำบลเมืองปัก"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอปักธงชัย"|"PAK THONG CHAI"|"ตำบลเมืองปัก"|"MUEANG PAK"|"30150"|"2020-10-29 12:02:36"
"0103801869"|"104900003 "|"จังหวัดนครราชสีมา อำเภอปักธงชัย ตำบลตะคุ"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอปักธงชัย"|"PAK THONG CHAI"|"ตำบลตะคุ"|"TAKHU"|"30150"|"2020-10-29 12:02:36"
"0103801870"|"104900003 "|"จังหวัดนครราชสีมา อำเภอปักธงชัย ตำบลโคกไทย"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอปักธงชัย"|"PAK THONG CHAI"|"ตำบลโคกไทย"|"KHOK THAI"|"30150"|"2020-10-29 12:02:37"
"0103801871"|"104900003 "|"จังหวัดนครราชสีมา อำเภอปักธงชัย ตำบลสำโรง"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอปักธงชัย"|"PAK THONG CHAI"|"ตำบลสำโรง"|"SAMRONG"|"30150"|"2020-10-29 12:02:37"
"0103801872"|"104900003 "|"จังหวัดนครราชสีมา อำเภอปักธงชัย ตำบลตะขบ"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอปักธงชัย"|"PAK THONG CHAI"|"ตำบลตะขบ"|"TAKHOP"|"30150"|"2020-10-29 12:02:37"
"0103801873"|"104900003 "|"จังหวัดนครราชสีมา อำเภอปักธงชัย ตำบลนกออก"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอปักธงชัย"|"PAK THONG CHAI"|"ตำบลนกออก"|"NOK OK"|"30150"|"2020-10-29 12:02:37"
"0103801874"|"104900003 "|"จังหวัดนครราชสีมา อำเภอปักธงชัย ตำบลดอน"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอปักธงชัย"|"PAK THONG CHAI"|"ตำบลดอน"|"DON"|"30150"|"2020-10-29 12:02:37"
"0103801875"|"104900003 "|"จังหวัดนครราชสีมา อำเภอปักธงชัย ตำบลตูม"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอปักธงชัย"|"PAK THONG CHAI"|"ตำบลตูม"|"TUM"|"30150"|"2020-10-29 12:02:37"
"0103801876"|"104900003 "|"จังหวัดนครราชสีมา อำเภอปักธงชัย ตำบลงิ้ว"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอปักธงชัย"|"PAK THONG CHAI"|"ตำบลงิ้ว"|"NGIO"|"30150"|"2020-10-29 12:02:37"
"0103801877"|"104900003 "|"จังหวัดนครราชสีมา อำเภอปักธงชัย ตำบลสะแกราช"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอปักธงชัย"|"PAK THONG CHAI"|"ตำบลสะแกราช"|"SAKAE RAT"|"30150"|"2020-10-29 12:02:37"
"0103801878"|"104900003 "|"จังหวัดนครราชสีมา อำเภอปักธงชัย ตำบลลำนางแก้ว"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอปักธงชัย"|"PAK THONG CHAI"|"ตำบลลำนางแก้ว"|"LAM NANG KAEO"|"30150"|"2020-10-29 12:02:38"
"0103801879"|"104900003 "|"จังหวัดนครราชสีมา อำเภอปักธงชัย ตำบลภูหลวง"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอปักธงชัย"|"PAK THONG CHAI"|"ตำบลภูหลวง"|"PHU LUANG"|"30150"|"2020-10-29 12:02:38"
"0103801880"|"104900003 "|"จังหวัดนครราชสีมา อำเภอปักธงชัย ตำบลธงชัยเหนือ"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอปักธงชัย"|"PAK THONG CHAI"|"ตำบลธงชัยเหนือ"|"THONG CHAI NUEA"|"30150"|"2020-10-29 12:02:38"
"0103801881"|"104900003 "|"จังหวัดนครราชสีมา อำเภอปักธงชัย ตำบลสุขเกษม"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอปักธงชัย"|"PAK THONG CHAI"|"ตำบลสุขเกษม"|"SUK KASEM"|"30150"|"2020-10-29 12:02:38"
"0103801882"|"104900003 "|"จังหวัดนครราชสีมา อำเภอปักธงชัย ตำบลเกษมทรัพย์"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอปักธงชัย"|"PAK THONG CHAI"|"ตำบลเกษมทรัพย์"|"KASEM SAP"|"30150"|"2020-10-29 12:02:38"
"0103801883"|"104900003 "|"จังหวัดนครราชสีมา อำเภอปักธงชัย ตำบลบ่อปลาทอง"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอปักธงชัย"|"PAK THONG CHAI"|"ตำบลบ่อปลาทอง"|"BO PLA THONG"|"30150"|"2020-10-29 12:02:38"
"0103801884"|"104900003 "|"จังหวัดนครราชสีมา อำเภอพิมาย"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอพิมาย"|"PHIMAI"||||"2020-10-29 12:02:38"
"0103801885"|"104900003 "|"จังหวัดนครราชสีมา อำเภอพิมาย ตำบลในเมือง"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอพิมาย"|"PHIMAI"|"ตำบลในเมือง"|"NAI MUEANG"|"30110"|"2020-10-29 12:02:38"
"0103801886"|"104900003 "|"จังหวัดนครราชสีมา อำเภอพิมาย ตำบลสัมฤทธิ์"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอพิมาย"|"PHIMAI"|"ตำบลสัมฤทธิ์"|"SAMRIT"|"30110"|"2020-10-29 12:02:39"
"0103801887"|"104900003 "|"จังหวัดนครราชสีมา อำเภอพิมาย ตำบลโบสถ์"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอพิมาย"|"PHIMAI"|"ตำบลโบสถ์"|"BOT"|"30110"|"2020-10-29 12:02:39"
"0103801888"|"104900003 "|"จังหวัดนครราชสีมา อำเภอพิมาย ตำบลกระเบื้องใหญ่"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอพิมาย"|"PHIMAI"|"ตำบลกระเบื้องใหญ่"|"KRABUEANG YAI"|"30110"|"2020-10-29 12:02:39"
"0103801889"|"104900003 "|"จังหวัดนครราชสีมา อำเภอพิมาย ตำบลท่าหลวง"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอพิมาย"|"PHIMAI"|"ตำบลท่าหลวง"|"THA LUANG"|"30110"|"2020-10-29 12:02:39"
"0103801890"|"104900003 "|"จังหวัดนครราชสีมา อำเภอพิมาย ตำบลรังกาใหญ่"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอพิมาย"|"PHIMAI"|"ตำบลรังกาใหญ่"|"RANG KA YAI"|"30110"|"2020-10-29 12:02:39"
"0103801891"|"104900003 "|"จังหวัดนครราชสีมา อำเภอพิมาย ตำบลชีวาน"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอพิมาย"|"PHIMAI"|"ตำบลชีวาน"|"CHIWAN"|"30110"|"2020-10-29 12:02:39"
"0103801892"|"104900003 "|"จังหวัดนครราชสีมา อำเภอพิมาย ตำบลนิคมสร้างตนเอง"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอพิมาย"|"PHIMAI"|"ตำบลนิคมสร้างตนเอง"|"NIKHOM SANG TON ENG"|"30110"|"2020-10-29 12:02:39"
"0103801893"|"104900003 "|"จังหวัดนครราชสีมา อำเภอพิมาย ตำบลกระชอน"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอพิมาย"|"PHIMAI"|"ตำบลกระชอน"|"KRACHON"|"30110"|"2020-10-29 12:02:39"
"0103801894"|"104900003 "|"จังหวัดนครราชสีมา อำเภอพิมาย ตำบลดงใหญ่"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอพิมาย"|"PHIMAI"|"ตำบลดงใหญ่"|"DONG YAI"|"30110"|"2020-10-29 12:02:40"
"0103801895"|"104900003 "|"จังหวัดนครราชสีมา อำเภอพิมาย ตำบลธารละหลอด"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอพิมาย"|"PHIMAI"|"ตำบลธารละหลอด"|"THAN LALOT"|"30110"|"2020-10-29 12:02:40"
"0103801896"|"104900003 "|"จังหวัดนครราชสีมา อำเภอพิมาย ตำบลหนองระเวียง"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอพิมาย"|"PHIMAI"|"ตำบลหนองระเวียง"|"NONG RAWIANG"|"30110"|"2020-10-29 12:02:40"
"0103801897"|"104900003 "|"จังหวัดนครราชสีมา อำเภอห้วยแถลง"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอห้วยแถลง"|"HUAI THALAENG"||||"2020-10-29 12:02:40"
"0103801898"|"104900003 "|"จังหวัดนครราชสีมา อำเภอห้วยแถลง ตำบลห้วยแถลง"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอห้วยแถลง"|"HUAI THALAENG"|"ตำบลห้วยแถลง"|"HUAI THALAENG"|"30240"|"2020-10-29 12:02:40"
"0103801899"|"104900003 "|"จังหวัดนครราชสีมา อำเภอห้วยแถลง ตำบลทับสวาย"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอห้วยแถลง"|"HUAI THALAENG"|"ตำบลทับสวาย"|"THAP SAWAI"|"30240"|"2020-10-29 12:02:40"
"0103801900"|"104900003 "|"จังหวัดนครราชสีมา อำเภอห้วยแถลง ตำบลเมืองพลับพลา"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอห้วยแถลง"|"HUAI THALAENG"|"ตำบลเมืองพลับพลา"|"MUEANG PHLAPPHLA"|"30240"|"2020-10-29 12:02:40"
"0103801901"|"104900003 "|"จังหวัดนครราชสีมา อำเภอห้วยแถลง ตำบลหลุ่งตะเคียน"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอห้วยแถลง"|"HUAI THALAENG"|"ตำบลหลุ่งตะเคียน"|"LUNG TAKHIAN"|"30240"|"2020-10-29 12:02:41"
"0103801902"|"104900003 "|"จังหวัดนครราชสีมา อำเภอห้วยแถลง ตำบลหินดาด"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอห้วยแถลง"|"HUAI THALAENG"|"ตำบลหินดาด"|"HIN DAT"|"30240"|"2020-10-29 12:02:41"
"0103801903"|"104900003 "|"จังหวัดนครราชสีมา อำเภอห้วยแถลง ตำบลงิ้ว"|"จังหวัดนครราชสีมา"|"Nakhon Ratchasima"|||"อำเภอห้วยแถลง"|"HUAI THALAENG"|"ตำบลงิ้ว"|"NGIO"|"30240"|"2020-10-29 12:02:41"
